partition_id,book,genre,avg_word_len,avg_sent_len,sent_len_std,type_token_ratio,punct_density,comma_ratio,semicolon_ratio,quote_density,avg_syllables,hapax_ratio
WutheringHeights_partition_bb,WutheringHeights,romance,4.1495098039215685,16.32,12.350611320902297,0.5661764705882353,0.19117647058823528,0.11029411764705882,0.014705882352941176,0.0,1.4803921568627452,0.7922077922077922
WutheringHeights_partition_bc,WutheringHeights,romance,4.535279805352798,21.63157894736842,12.633333211517892,0.6301703163017032,0.1873479318734793,0.10462287104622871,0.021897810218978103,0.0,1.6058394160583942,0.8262548262548263
WutheringHeights_partition_bd,WutheringHeights,romance,3.966183574879227,31.846153846153847,18.207547690433444,0.5507246376811594,0.17149758454106281,0.08454106280193237,0.01932367149758454,0.0,1.3768115942028984,0.7543859649122807
WutheringHeights_partition_be,WutheringHeights,romance,4.41320293398533,14.607142857142858,14.497140815924176,0.6259168704156479,0.20293398533007334,0.11491442542787286,0.012224938875305624,0.0,1.5721271393643033,0.84375
WutheringHeights_partition_bf,WutheringHeights,romance,4.0535279805352795,14.172413793103448,11.77100167277617,0.5717761557177615,0.170316301703163,0.0827250608272506,0.012165450121654502,0.0,1.440389294403893,0.7829787234042553
WutheringHeights_partition_bg,WutheringHeights,romance,3.952830188679245,10.341463414634147,10.225767920588394,0.5518867924528302,0.21933962264150944,0.09433962264150944,0.009433962264150943,0.0,1.4150943396226414,0.7307692307692307
WutheringHeights_partition_bh,WutheringHeights,romance,4.255421686746988,14.821428571428571,12.643613778811623,0.5759036144578313,0.1686746987951807,0.0746987951807229,0.021686746987951807,0.0,1.5012048192771084,0.7907949790794979
WutheringHeights_partition_bi,WutheringHeights,romance,3.8523809523809525,14.0,12.14084016862095,0.5261904761904762,0.18571428571428572,0.0880952380952381,0.02142857142857143,0.0,1.3642857142857143,0.7058823529411765
WutheringHeights_partition_bj,WutheringHeights,romance,4.098280098280099,15.074074074074074,16.93325880544825,0.5405405405405406,0.16461916461916462,0.07125307125307126,0.014742014742014743,0.0,1.479115479115479,0.7954545454545454
WutheringHeights_partition_bk,WutheringHeights,romance,4.114077669902913,8.956521739130435,11.611382200123872,0.5800970873786407,0.20388349514563106,0.07524271844660194,0.014563106796116505,0.0,1.4466019417475728,0.7405857740585774
WutheringHeights_partition_bl,WutheringHeights,romance,4.209876543209877,16.2,11.661903789690601,0.5753086419753086,0.18024691358024691,0.08888888888888889,0.01728395061728395,0.0,1.471604938271605,0.8197424892703863
WutheringHeights_partition_bm,WutheringHeights,romance,4.34963325183374,15.73076923076923,10.08638721746254,0.5965770171149144,0.1784841075794621,0.07823960880195599,0.014669926650366748,0.0,1.5207823960880196,0.7745901639344263
WutheringHeights_partition_bn,WutheringHeights,romance,4.036674816625917,27.266666666666666,19.371686096522993,0.5745721271393643,0.15403422982885084,0.08068459657701711,0.019559902200488997,0.0,1.3618581907090463,0.8085106382978723
WutheringHeights_partition_bo,WutheringHeights,romance,4.200488997555012,13.193548387096774,11.833302799763239,0.5965770171149144,0.18581907090464547,0.08557457212713937,0.017114914425427872,0.0,1.4621026894865525,0.8114754098360656
WutheringHeights_partition_bp,WutheringHeights,romance,4.364285714285714,15.555555555555555,11.022983844654139,0.611904761904762,0.17857142857142858,0.0880952380952381,0.009523809523809525,0.0,1.4785714285714286,0.8171206225680934
WutheringHeights_partition_bq,WutheringHeights,romance,4.310679611650485,20.6,11.18212859879549,0.5825242718446602,0.1383495145631068,0.06310679611650485,0.019417475728155338,0.0,1.5266990291262137,0.7791666666666667
WutheringHeights_partition_br,WutheringHeights,romance,4.111922141119221,17.869565217391305,9.69223960220837,0.5912408759124088,0.1630170316301703,0.07785888077858881,0.024330900243309004,0.0,1.4452554744525548,0.8065843621399177
WutheringHeights_partition_bs,WutheringHeights,romance,3.964028776978417,11.583333333333334,7.861209265190128,0.5467625899280576,0.20623501199040767,0.0815347721822542,0.016786570743405275,0.0,1.4508393285371703,0.7587719298245614
WutheringHeights_partition_bt,WutheringHeights,romance,4.430656934306569,20.55,16.56343865264698,0.6034063260340633,0.2116788321167883,0.1192214111922141,0.019464720194647202,0.0,1.5474452554744527,0.8306451612903226
WutheringHeights_partition_bu,WutheringHeights,romance,4.2846715328467155,21.63157894736842,24.881213640893147,0.5961070559610706,0.1654501216545012,0.10218978102189781,0.0170316301703163,0.0,1.5255474452554745,0.7918367346938775
WutheringHeights_partition_bv,WutheringHeights,romance,4.177184466019417,16.48,12.07019469602707,0.5485436893203883,0.16262135922330098,0.07766990291262135,0.01699029126213592,0.0,1.4805825242718447,0.7168141592920354
WutheringHeights_partition_bw,WutheringHeights,romance,4.423357664233577,18.681818181818183,12.800519746679194,0.5815085158150851,0.15328467153284672,0.072992700729927,0.012165450121654502,0.0,1.5523114355231145,0.803347280334728
WutheringHeights_partition_bx,WutheringHeights,romance,4.038929440389294,24.176470588235293,17.31111609586248,0.5498783454987834,0.170316301703163,0.09732360097323602,0.0170316301703163,0.0,1.437956204379562,0.7920353982300885
WutheringHeights_partition_by,WutheringHeights,romance,4.428223844282239,15.807692307692308,9.9383454387122,0.5888077858880778,0.170316301703163,0.08029197080291971,0.012165450121654502,0.0,1.5425790754257906,0.8057851239669421
WutheringHeights_partition_bz,WutheringHeights,romance,4.252427184466019,17.166666666666668,12.184917817622827,0.5776699029126213,0.18932038834951456,0.10679611650485436,0.009708737864077669,0.0,1.5436893203883495,0.773109243697479
WutheringHeights_partition_ca,WutheringHeights,romance,3.997584541062802,11.5,8.889756902063057,0.5893719806763285,0.25120772946859904,0.1280193236714976,0.016908212560386472,0.0,1.3695652173913044,0.7418032786885246
WutheringHeights_partition_cb,WutheringHeights,romance,4.354216867469879,15.961538461538462,18.073526685843728,0.619277108433735,0.17349397590361446,0.0819277108433735,0.014457831325301205,0.0,1.5686746987951807,0.8287937743190662
WutheringHeights_partition_cc,WutheringHeights,romance,4.016990291262136,14.714285714285714,12.939024976671881,0.5558252427184466,0.18689320388349515,0.09951456310679611,0.014563106796116505,0.0,1.4611650485436893,0.74235807860262
WutheringHeights_partition_cd,WutheringHeights,romance,3.934306569343066,19.571428571428573,9.887805999461822,0.5279805352798054,0.170316301703163,0.08759124087591241,0.019464720194647202,0.0,1.3746958637469586,0.7188940092165899
WutheringHeights_partition_ce,WutheringHeights,romance,4.07673860911271,13.9,10.891433942935768,0.5587529976019184,0.19664268585131894,0.08633093525179857,0.016786570743405275,0.0,1.501199040767386,0.759656652360515
WutheringHeights_partition_cf,WutheringHeights,romance,4.423357664233577,16.44,17.26517882907675,0.6253041362530414,0.17761557177615572,0.08759124087591241,0.014598540145985401,0.0,1.5742092457420924,0.8210116731517509
WutheringHeights_partition_cg,WutheringHeights,romance,4.416256157635468,18.454545454545453,8.424678427784068,0.5862068965517241,0.15517241379310345,0.05172413793103448,0.029556650246305417,0.0,1.5566502463054188,0.7899159663865546
