partition_id,book,genre,noun_ratio,verb_ratio,adj_ratio,adv_ratio,content_ratio,function_ratio,lexical_density,avg_morph_len,morph_len_var
Frankenstein_partition_ed,Frankenstein,horror,0.215,0.1875,0.045,0.055,0.5025,0.5225,0.5025,4.49,6.5199
Frankenstein_partition_ee,Frankenstein,horror,0.1970074812967581,0.19451371571072318,0.06483790523690773,0.05486284289276808,0.5112219451371571,0.5511221945137157,0.5112219451371571,4.2269326683291775,5.452242212424052
Frankenstein_partition_ef,Frankenstein,horror,0.1890547263681592,0.20149253731343283,0.0472636815920398,0.07213930348258707,0.5099502487562189,0.5671641791044776,0.5099502487562189,4.340796019900497,6.5380869285413725
Frankenstein_partition_eg,Frankenstein,horror,0.228287841191067,0.16129032258064516,0.06451612903225806,0.06947890818858561,0.5235732009925558,0.5210918114143921,0.5235732009925558,4.486352357320099,6.180334833660696
Frankenstein_partition_eh,Frankenstein,horror,0.22,0.2,0.0675,0.03,0.5175,0.5325,0.5175,4.2475,6.15624375
Frankenstein_partition_ei,Frankenstein,horror,0.2025,0.19,0.0725,0.04,0.505,0.5475,0.505,4.255,5.454975000000001
Frankenstein_partition_ej,Frankenstein,horror,0.23192019950124687,0.1770573566084788,0.06733167082294264,0.057356608478802994,0.5336658354114713,0.5311720698254364,0.5336658354114713,4.483790523690773,6.863203587042369
Frankenstein_partition_ek,Frankenstein,horror,0.145,0.21,0.0825,0.1,0.5375,0.56,0.5375,4.2075,5.40444375
Frankenstein_partition_el,Frankenstein,horror,0.17661691542288557,0.18159203980099503,0.06965174129353234,0.06965174129353234,0.4975124378109453,0.5472636815920398,0.4975124378109453,4.554726368159204,6.54551248731467
Frankenstein_partition_em,Frankenstein,horror,0.20199501246882792,0.2119700748129676,0.06483790523690773,0.05236907730673317,0.5311720698254364,0.5361596009975063,0.5311720698254364,4.399002493765586,6.598901748123456
Frankenstein_partition_en,Frankenstein,horror,0.2194513715710723,0.1745635910224439,0.06733167082294264,0.057356608478802994,0.5187032418952618,0.5261845386533666,0.5187032418952618,4.271820448877805,5.42985429195092
Frankenstein_partition_eo,Frankenstein,horror,0.21553884711779447,0.20551378446115287,0.045112781954887216,0.05513784461152882,0.5213032581453634,0.5238095238095238,0.5213032581453634,4.486215538847118,6.871363873342505
Frankenstein_partition_ep,Frankenstein,horror,0.23134328358208955,0.19154228855721392,0.05970149253731343,0.05223880597014925,0.5348258706467661,0.527363184079602,0.5348258706467661,4.601990049751244,7.398802009851241
Frankenstein_partition_eq,Frankenstein,horror,0.2413793103448276,0.1625615763546798,0.09359605911330049,0.029556650246305417,0.5270935960591133,0.5320197044334976,0.5270935960591133,4.33743842364532,5.179238758523623
Frankenstein_partition_er,Frankenstein,horror,0.24438902743142144,0.18703241895261846,0.06234413965087282,0.03740648379052369,0.5311720698254364,0.5336658354114713,0.5311720698254364,4.6084788029925186,6.717035341820014
Frankenstein_partition_es,Frankenstein,horror,0.2722772277227723,0.15099009900990099,0.06188118811881188,0.07425742574257425,0.5594059405940595,0.5321782178217822,0.5594059405940595,4.524752475247524,5.407803156553279
Frankenstein_partition_et,Frankenstein,horror,0.19506172839506172,0.18024691358024691,0.06172839506172839,0.044444444444444446,0.48148148148148145,0.5753086419753086,0.48148148148148145,4.172839506172839,5.219509221155311
Frankenstein_partition_eu,Frankenstein,horror,0.2144638403990025,0.1770573566084788,0.06733167082294264,0.04738154613466334,0.5062344139650873,0.5361596009975063,0.5062344139650873,4.261845386533666,5.624703826468741
Frankenstein_partition_ev,Frankenstein,horror,0.1975,0.19,0.095,0.07,0.5525,0.495,0.5525,4.4175,6.108193750000001
Frankenstein_partition_ew,Frankenstein,horror,0.23192019950124687,0.17955112219451372,0.059850374064837904,0.032418952618453865,0.5037406483790524,0.5386533665835411,0.5037406483790524,4.396508728179551,5.984925466881425
Frankenstein_partition_ex,Frankenstein,horror,0.2194513715710723,0.18453865336658354,0.09476309226932668,0.03740648379052369,0.5361596009975063,0.5261845386533666,0.5361596009975063,4.822942643391521,7.352690592720195
Frankenstein_partition_ey,Frankenstein,horror,0.208955223880597,0.22388059701492538,0.06218905472636816,0.05472636815920398,0.5497512437810945,0.5323383084577115,0.5497512437810945,4.378109452736318,5.976436226826069
Frankenstein_partition_ez,Frankenstein,horror,0.19,0.19,0.1,0.07,0.55,0.485,0.55,4.5125,6.30484375
Frankenstein_partition_fa,Frankenstein,horror,0.205,0.2,0.0725,0.045,0.5225,0.5525,0.5225,4.0825,5.06069375
Frankenstein_partition_fb,Frankenstein,horror,0.20199501246882792,0.18204488778054864,0.06982543640897755,0.05236907730673317,0.5062344139650873,0.5511221945137157,0.5062344139650873,4.206982543640898,5.301297877500762
Frankenstein_partition_fc,Frankenstein,horror,0.22942643391521197,0.17206982543640897,0.07481296758104738,0.06234413965087282,0.5386533665835411,0.5286783042394015,0.5386533665835411,4.403990024937656,6.500133705636159
Frankenstein_partition_fd,Frankenstein,horror,0.2119700748129676,0.19201995012468828,0.07481296758104738,0.04488778054862843,0.5236907730673317,0.5536159600997507,0.5236907730673317,4.162094763092269,5.228089377553622
Frankenstein_partition_fe,Frankenstein,horror,0.25870646766169153,0.18159203980099503,0.10199004975124377,0.03233830845771144,0.5746268656716418,0.5074626865671642,0.5746268656716418,4.651741293532338,7.421004430583402
Frankenstein_partition_ff,Frankenstein,horror,0.215,0.1875,0.06,0.045,0.5075,0.555,0.5075,4.1475,5.2607437500000005
Frankenstein_partition_fg,Frankenstein,horror,0.2025,0.185,0.0575,0.04,0.485,0.5675,0.485,4.2325,5.4684437500000005
Frankenstein_partition_fh,Frankenstein,horror,0.2325,0.17,0.09,0.04,0.5325,0.54,0.5325,4.6525,7.73674375
Frankenstein_partition_fi,Frankenstein,horror,0.23940149625935161,0.1745635910224439,0.0798004987531172,0.03740648379052369,0.5311720698254364,0.5187032418952618,0.5311720698254364,4.673316708229426,7.062854086728317
Frankenstein_partition_fj,Frankenstein,horror,0.1925,0.215,0.0325,0.03,0.47,0.59,0.47,4.2325,6.22844375
Frankenstein_partition_fk,Frankenstein,horror,0.23,0.1525,0.0675,0.0475,0.4975,0.5425,0.4975,4.32,6.1076
Frankenstein_partition_fl,Frankenstein,horror,0.2,0.1925,0.0775,0.04,0.51,0.535,0.51,4.4475,5.86724375
Frankenstein_partition_fm,Frankenstein,horror,0.24876847290640394,0.16502463054187191,0.07142857142857142,0.06403940886699508,0.5492610837438424,0.4975369458128079,0.5492610837438424,4.719211822660099,5.931010216214905
Frankenstein_partition_fn,Frankenstein,horror,0.17121588089330025,0.19106699751861042,0.06699751861042183,0.04218362282878412,0.47146401985111663,0.5508684863523573,0.47146401985111663,4.228287841191067,5.848629078437772
Frankenstein_partition_fo,Frankenstein,horror,0.24078624078624078,0.16707616707616707,0.0687960687960688,0.02702702702702703,0.5036855036855037,0.5601965601965602,0.5036855036855037,4.498771498771498,6.225428466214708
Frankenstein_partition_fp,Frankenstein,horror,0.2413793103448276,0.16748768472906403,0.09113300492610837,0.03201970443349754,0.5320197044334976,0.5369458128078818,0.5320197044334976,4.330049261083744,5.221116746341818
Frankenstein_partition_fq,Frankenstein,horror,0.23821339950372208,0.15632754342431762,0.08933002481389578,0.05459057071960298,0.5384615384615384,0.511166253101737,0.5384615384615384,4.674937965260546,6.487386782752187
Frankenstein_partition_fr,Frankenstein,horror,0.2144638403990025,0.2169576059850374,0.04738154613466334,0.0199501246882793,0.49875311720698257,0.5586034912718204,0.49875311720698257,4.169576059850374,5.103413535985473
Frankenstein_partition_fs,Frankenstein,horror,0.16957605985037408,0.1970074812967581,0.06483790523690773,0.06982543640897755,0.5012468827930174,0.5635910224438903,0.5012468827930174,4.399002493765586,5.616358107225701
Frankenstein_partition_ft,Frankenstein,horror,0.20947630922693267,0.1770573566084788,0.06483790523690773,0.04488778054862843,0.49625935162094764,0.5386533665835411,0.49625935162094764,4.359102244389027,5.66156926884783
Frankenstein_partition_fu,Frankenstein,horror,0.195,0.195,0.0625,0.0525,0.505,0.5625,0.505,4.265,6.124775
Frankenstein_partition_fv,Frankenstein,horror,0.20698254364089774,0.1970074812967581,0.05486284289276808,0.05486284289276808,0.513715710723192,0.5361596009975063,0.513715710723192,4.214463840399002,6.1934067574206635
Frankenstein_partition_fw,Frankenstein,horror,0.2064676616915423,0.17412935323383086,0.05472636815920398,0.06965174129353234,0.5049751243781094,0.5621890547263682,0.5049751243781094,4.465174129353234,6.945304571669018
Frankenstein_partition_fx,Frankenstein,horror,0.19900497512437812,0.2064676616915423,0.03980099502487562,0.06965174129353234,0.5149253731343284,0.5398009950248757,0.5149253731343284,4.340796019900497,6.806743644959282
Frankenstein_partition_fy,Frankenstein,horror,0.24129353233830847,0.17412935323383086,0.07462686567164178,0.05472636815920398,0.5447761194029851,0.5348258706467661,0.5447761194029851,4.512437810945274,5.772233360560382
Frankenstein_partition_fz,Frankenstein,horror,0.205,0.18,0.0825,0.0575,0.525,0.5325,0.525,4.655,6.6659749999999995
Frankenstein_partition_ga,Frankenstein,horror,0.23267326732673269,0.1707920792079208,0.06930693069306931,0.05198019801980198,0.5247524752475248,0.5148514851485149,0.5247524752475248,4.50990099009901,6.764753455543574
Frankenstein_partition_gb,Frankenstein,horror,0.20698254364089774,0.19451371571072318,0.06982543640897755,0.04239401496259352,0.513715710723192,0.5411471321695761,0.513715710723192,4.4812967581047385,5.636183854578019
Frankenstein_partition_gc,Frankenstein,horror,0.23134328358208955,0.17164179104477612,0.06965174129353234,0.05223880597014925,0.5248756218905473,0.5174129353233831,0.5248756218905473,4.5049751243781095,6.747487685948368
Frankenstein_partition_gd,Frankenstein,horror,0.2524752475247525,0.16831683168316833,0.06188118811881188,0.039603960396039604,0.5222772277227723,0.5297029702970297,0.5222772277227723,4.601485148514851,6.551581952749731
Frankenstein_partition_ge,Frankenstein,horror,0.20843672456575682,0.18362282878411912,0.05459057071960298,0.05707196029776675,0.5037220843672456,0.5632754342431762,0.5037220843672456,4.238213399503722,5.878738247264622
Frankenstein_partition_gf,Frankenstein,horror,0.23832923832923833,0.17444717444717445,0.08845208845208845,0.02702702702702703,0.5282555282555282,0.5233415233415234,0.5282555282555282,4.422604422604422,5.103960784550465
Frankenstein_partition_gg,Frankenstein,horror,0.19154228855721392,0.19651741293532338,0.04477611940298507,0.07213930348258707,0.5049751243781094,0.5696517412935324,0.5049751243781094,4.338308457711443,6.611915546644886
Frankenstein_partition_gh,Frankenstein,horror,0.18,0.2125,0.075,0.055,0.5225,0.545,0.5225,4.1925,5.55044375
Frankenstein_partition_gi,Frankenstein,horror,0.20199501246882792,0.16458852867830423,0.04987531172069826,0.04488778054862843,0.4613466334164589,0.5461346633416458,0.4613466334164589,4.162094763092269,4.849037008476316
