partition_id,book,genre,noun_ratio,verb_ratio,adj_ratio,adv_ratio,content_ratio,function_ratio,lexical_density,avg_morph_len,morph_len_var
10378_part_083,10378,biography,0.24060150375939848,0.13533834586466165,0.10275689223057644,0.047619047619047616,0.5263157894736842,0.5263157894736842,0.5263157894736842,4.548872180451128,6.874177926018053
10378_part_084,10378,biography,0.23809523809523808,0.13032581453634084,0.10776942355889724,0.045112781954887216,0.5213032581453634,0.5488721804511278,0.5213032581453634,4.7218045112781954,7.639399250004711
10378_part_085,10378,biography,0.19154228855721392,0.16169154228855723,0.08955223880597014,0.06965174129353234,0.5124378109452736,0.5796019900497512,0.5124378109452736,4.5049751243781095,7.289776243162298
10378_part_086,10378,biography,0.23039215686274508,0.1642156862745098,0.10049019607843138,0.03676470588235294,0.5318627450980392,0.5147058823529411,0.5318627450980392,4.5931372549019605,6.854070549788543
10378_part_087,10378,biography,0.24812030075187969,0.14536340852130325,0.07769423558897243,0.047619047619047616,0.518796992481203,0.543859649122807,0.518796992481203,4.398496240601504,6.2948348314395
10378_part_088,10378,biography,0.22443890274314215,0.16209476309226933,0.07231920199501247,0.05236907730673317,0.5112219451371571,0.5810473815461347,0.5112219451371571,4.670822942643391,7.99638061952351
10378_part_089,10378,biography,0.24378109452736318,0.14427860696517414,0.07711442786069651,0.06467661691542288,0.5298507462686567,0.527363184079602,0.5298507462686567,4.86318407960199,9.237500309398284
10378_part_090,10378,biography,0.2743142144638404,0.09975062344139651,0.08728179551122195,0.04239401496259352,0.5037406483790524,0.5511221945137157,0.5037406483790524,4.533665835411472,6.992008756164452
10378_part_091,10378,biography,0.19900497512437812,0.1691542288557214,0.1044776119402985,0.06218905472636816,0.5348258706467661,0.5472636815920398,0.5348258706467661,4.54726368159204,5.8746318160441575
10378_part_092,10378,biography,0.228287841191067,0.18114143920595532,0.06947890818858561,0.04466501240694789,0.5235732009925558,0.5459057071960298,0.5235732009925558,4.590570719602978,7.169836646983849
10378_part_093,10378,biography,0.205,0.165,0.09,0.0575,0.5175,0.5725,0.5175,4.45,7.1525
10378_part_094,10378,biography,0.22580645161290322,0.19106699751861042,0.07196029776674938,0.03225806451612903,0.5210918114143921,0.5583126550868487,0.5210918114143921,4.625310173697271,7.7429822238915325
10378_part_095,10378,biography,0.25742574257425743,0.15099009900990099,0.08663366336633663,0.04950495049504951,0.5445544554455446,0.5247524752475248,0.5445544554455446,4.74009900990099,7.53888711890991
10378_part_096,10378,biography,0.20246913580246914,0.15555555555555556,0.0962962962962963,0.05925925925925926,0.5135802469135803,0.5777777777777777,0.5135802469135803,4.3012345679012345,5.859875019051973
10378_part_097,10378,biography,0.21303258145363407,0.14285714285714285,0.12030075187969924,0.06015037593984962,0.5363408521303258,0.5338345864661654,0.5363408521303258,4.822055137844612,7.960816829040019
10378_part_098,10378,biography,0.23425692695214106,0.1561712846347607,0.0906801007556675,0.04534005037783375,0.5264483627204031,0.5591939546599496,0.5264483627204031,4.476070528967254,6.677638967317856
10378_part_099,10378,biography,0.20199501246882792,0.14713216957605985,0.06982543640897755,0.06733167082294264,0.486284289276808,0.571072319201995,0.486284289276808,4.5187032418952615,7.671096572782508
10378_part_100,10378,biography,0.24,0.1525,0.0725,0.0475,0.5125,0.5275,0.5125,4.685,6.9407749999999995
10378_part_101,10378,biography,0.208955223880597,0.16169154228855723,0.08706467661691543,0.05472636815920398,0.5124378109452736,0.5422885572139303,0.5124378109452736,4.713930348258707,7.482840771268038
10378_part_102,10378,biography,0.2119700748129676,0.18453865336658354,0.07231920199501247,0.06982543640897755,0.5386533665835411,0.57356608478803,0.5386533665835411,4.7007481296758105,7.666059290676053
10378_part_103,10378,biography,0.20149253731343283,0.16666666666666666,0.07711442786069651,0.07213930348258707,0.5174129353233831,0.5621890547263682,0.5174129353233831,4.646766169154229,8.288161184129105
10378_part_104,10378,biography,0.15671641791044777,0.208955223880597,0.08706467661691543,0.07711442786069651,0.5298507462686567,0.5945273631840796,0.5298507462686567,4.345771144278607,6.907805499863865
10378_part_105,10378,biography,0.2562814070351759,0.12814070351758794,0.0728643216080402,0.04773869346733668,0.5050251256281407,0.535175879396985,0.5050251256281407,4.788944723618091,8.000681800964623
10378_part_106,10378,biography,0.2599009900990099,0.12871287128712872,0.09653465346534654,0.0594059405940594,0.5445544554455446,0.5445544554455446,0.5445544554455446,4.641089108910891,8.140984952455641
10378_part_107,10378,biography,0.26865671641791045,0.13681592039800994,0.07462686567164178,0.07213930348258707,0.5522388059701493,0.5174129353233831,0.5522388059701493,4.793532338308458,7.780754189252741
10378_part_108,10378,biography,0.26932668329177056,0.1546134663341646,0.0773067331670823,0.04239401496259352,0.543640897755611,0.5511221945137157,0.543640897755611,4.508728179551122,7.187579679230851
10378_part_109,10378,biography,0.20947630922693267,0.16708229426433915,0.10473815461346633,0.0773067331670823,0.5586034912718204,0.5236907730673317,0.5586034912718204,4.947630922693267,7.421197629367976
10378_part_110,10378,biography,0.20698254364089774,0.1770573566084788,0.07231920199501247,0.06483790523690773,0.5211970074812967,0.5985037406483791,0.5211970074812967,4.389027431421447,6.74142573740213
10378_part_111,10378,biography,0.25,0.13366336633663367,0.09405940594059406,0.04702970297029703,0.5247524752475248,0.5173267326732673,0.5247524752475248,4.78960396039604,8.111674100578375
10378_part_112,10378,biography,0.1925,0.15,0.1025,0.0475,0.4925,0.575,0.4925,4.76,7.7674
10378_part_113,10378,biography,0.23514851485148514,0.12871287128712872,0.08663366336633663,0.06930693069306931,0.5198019801980198,0.5495049504950495,0.5198019801980198,4.7004950495049505,8.437524507401235
10378_part_114,10378,biography,0.2512437810945274,0.15920398009950248,0.07711442786069651,0.0472636815920398,0.5348258706467661,0.5199004975124378,0.5348258706467661,4.611940298507463,6.580752951659613
10378_part_115,10378,biography,0.22413793103448276,0.14532019704433496,0.08374384236453201,0.07389162561576355,0.5270935960591133,0.5763546798029556,0.5270935960591133,4.273399014778325,5.775006673299522
10378_part_116,10378,biography,0.24688279301745636,0.16209476309226933,0.10224438902743142,0.05236907730673317,0.5635910224438903,0.5236907730673317,0.5635910224438903,5.017456359102244,8.860044402708938
10378_part_117,10378,biography,0.27901234567901234,0.11358024691358025,0.08395061728395062,0.027160493827160494,0.5037037037037037,0.5308641975308642,0.5037037037037037,4.4716049382716045,6.955366559975614
10378_part_118,10378,biography,0.24691358024691357,0.145679012345679,0.08148148148148149,0.05185185185185185,0.5259259259259259,0.5481481481481482,0.5259259259259259,4.735802469135803,7.952421886907484
10378_part_119,10378,biography,0.2462686567164179,0.16417910447761194,0.10945273631840796,0.03482587064676617,0.554726368159204,0.5348258706467661,0.554726368159204,4.7711442786069655,7.6043414766961215
10378_part_120,10378,biography,0.2119700748129676,0.15211970074812967,0.08977556109725686,0.06733167082294264,0.5211970074812967,0.5511221945137157,0.5211970074812967,4.596009975062344,6.839285825336907
10378_part_121,10378,biography,0.18952618453865336,0.16209476309226933,0.1172069825436409,0.06234413965087282,0.5311720698254364,0.5586034912718204,0.5311720698254364,4.760598503740648,7.912761736556365
10378_part_122,10378,biography,0.28287841191067,0.12903225806451613,0.08188585607940446,0.03722084367245657,0.5310173697270472,0.5285359801488834,0.5310173697270472,4.625310173697271,7.5146943827004655
10378_part_123,10378,biography,0.2194513715710723,0.1396508728179551,0.11221945137157108,0.06483790523690773,0.5361596009975063,0.5261845386533666,0.5361596009975063,4.788029925187033,6.795467689877551
10378_part_124,10378,biography,0.17661691542288557,0.16666666666666666,0.10945273631840796,0.05223880597014925,0.5049751243781094,0.572139303482587,0.5049751243781094,4.616915422885572,6.569664117224821
10378_part_125,10378,biography,0.2896039603960396,0.13861386138613863,0.06188118811881188,0.04207920792079208,0.5321782178217822,0.5594059405940595,0.5321782178217822,4.4727722772277225,6.511634888736398
10378_part_126,10378,biography,0.2375,0.1625,0.1025,0.06,0.5625,0.515,0.5625,4.8025,7.09349375
10378_part_127,10378,biography,0.24310776942355888,0.13533834586466165,0.08020050125313283,0.03007518796992481,0.48872180451127817,0.5914786967418546,0.48872180451127817,4.315789473684211,6.15090357472629
