book,genre,rank,ngram,count
OnTheTrailOfTheSpacePirates,sci-fi,53,think,65
OnTheTrailOfTheSpacePirates,sci-fi,54,want,64
OnTheTrailOfTheSpacePirates,sci-fi,55,air,62
OnTheTrailOfTheSpacePirates,sci-fi,56,voice,62
OnTheTrailOfTheSpacePirates,sci-fi,57,saw,60
OnTheTrailOfTheSpacePirates,sci-fi,58,make,58
OnTheTrailOfTheSpacePirates,sci-fi,59,go,58
OnTheTrailOfTheSpacePirates,sci-fi,60,small,58
OnTheTrailOfTheSpacePirates,sci-fi,61,aboard,57
OnTheTrailOfTheSpacePirates,sci-fi,62,academy,56
OnTheTrailOfTheSpacePirates,sci-fi,63,lock,55
OnTheTrailOfTheSpacePirates,sci-fi,64,began,55
OnTheTrailOfTheSpacePirates,sci-fi,65,attention,54
OnTheTrailOfTheSpacePirates,sci-fi,66,scanner,54
OnTheTrailOfTheSpacePirates,sci-fi,67,might,53
OnTheTrailOfTheSpacePirates,sci-fi,68,yes,53
OnTheTrailOfTheSpacePirates,sci-fi,69,first,52
OnTheTrailOfTheSpacePirates,sci-fi,70,let,52
OnTheTrailOfTheSpacePirates,sci-fi,71,belt,52
OnTheTrailOfTheSpacePirates,sci-fi,72,power,52
OnTheTrailOfTheSpacePirates,sci-fi,73,spaceman,52
OnTheTrailOfTheSpacePirates,sci-fi,74,ships,52
OnTheTrailOfTheSpacePirates,sci-fi,75,big,50
OnTheTrailOfTheSpacePirates,sci-fi,76,good,50
OnTheTrailOfTheSpacePirates,sci-fi,77,come,50
OnTheTrailOfTheSpacePirates,sci-fi,78,crew,49
OnTheTrailOfTheSpacePirates,sci-fi,79,bull,48
OnTheTrailOfTheSpacePirates,sci-fi,80,face,48
OnTheTrailOfTheSpacePirates,sci-fi,81,officer,48
OnTheTrailOfTheSpacePirates,sci-fi,82,steve,48
OnTheTrailOfTheSpacePirates,sci-fi,83,intercom,48
OnTheTrailOfTheSpacePirates,sci-fi,84,exposition,47
OnTheTrailOfTheSpacePirates,sci-fi,85,boat,47
OnTheTrailOfTheSpacePirates,sci-fi,86,commander,46
OnTheTrailOfTheSpacePirates,sci-fi,87,sure,46
OnTheTrailOfTheSpacePirates,sci-fi,88,later,45
OnTheTrailOfTheSpacePirates,sci-fi,89,way,45
OnTheTrailOfTheSpacePirates,sci-fi,90,light,45
OnTheTrailOfTheSpacePirates,sci-fi,91,long,44
OnTheTrailOfTheSpacePirates,sci-fi,92,end,44
OnTheTrailOfTheSpacePirates,sci-fi,93,search,44
OnTheTrailOfTheSpacePirates,sci-fi,94,made,43
OnTheTrailOfTheSpacePirates,sci-fi,95,hand,43
OnTheTrailOfTheSpacePirates,sci-fi,96,roared,43
OnTheTrailOfTheSpacePirates,sci-fi,97,young,42
OnTheTrailOfTheSpacePirates,sci-fi,98,smiled,42
OnTheTrailOfTheSpacePirates,sci-fi,99,open,42
OnTheTrailOfTheSpacePirates,sci-fi,100,us,41
Frankenstein,horror,1,one,206
Frankenstein,horror,2,could,197
Frankenstein,horror,3,would,184
Frankenstein,horror,4,yet,152
Frankenstein,horror,5,man,137
Frankenstein,horror,6,father,134
Frankenstein,horror,7,upon,126
Frankenstein,horror,8,life,115
Frankenstein,horror,9,every,109
Frankenstein,horror,10,first,108
Frankenstein,horror,11,might,108
Frankenstein,horror,12,shall,105
Frankenstein,horror,13,eyes,104
Frankenstein,horror,14,said,102
Frankenstein,horror,15,may,99
Frankenstein,horror,16,time,98
Frankenstein,horror,17,towards,94
Frankenstein,horror,18,even,94
Frankenstein,horror,19,saw,94
Frankenstein,horror,20,night,93
Frankenstein,horror,21,elizabeth,92
Frankenstein,horror,22,found,87
Frankenstein,horror,23,ever,85
Frankenstein,horror,24,mind,85
Frankenstein,horror,25,day,82
Frankenstein,horror,26,heart,81
Frankenstein,horror,27,felt,80
Frankenstein,horror,28,death,79
Frankenstein,horror,29,feelings,76
Frankenstein,horror,30,thought,74
Frankenstein,horror,31,dear,72
Frankenstein,horror,32,soon,71
Frankenstein,horror,33,friend,71
Frankenstein,horror,34,made,70
Frankenstein,horror,35,never,69
Frankenstein,horror,36,many,68
Frankenstein,horror,37,still,68
Frankenstein,horror,38,passed,67
Frankenstein,horror,39,also,66
Frankenstein,horror,40,thus,65
Frankenstein,horror,41,miserable,65
Frankenstein,horror,42,must,64
Frankenstein,horror,43,place,64
Frankenstein,horror,44,like,63
Frankenstein,horror,45,heard,62
Frankenstein,horror,46,became,61
Frankenstein,horror,47,sometimes,60
Frankenstein,horror,48,us,60
Frankenstein,horror,49,love,59
Frankenstein,horror,50,clerval,59
Frankenstein,horror,51,little,58
Frankenstein,horror,52,human,58
Frankenstein,horror,53,appeared,57
Frankenstein,horror,54,indeed,56
Frankenstein,horror,55,often,55
Frankenstein,horror,56,justine,55
Frankenstein,horror,57,country,54
Frankenstein,horror,58,misery,54
Frankenstein,horror,59,words,54
Frankenstein,horror,60,friends,54
Frankenstein,horror,61,nature,53
Frankenstein,horror,62,although,53
Frankenstein,horror,63,several,51
Frankenstein,horror,64,among,51
Frankenstein,horror,65,cottage,51
Frankenstein,horror,66,feel,50
Frankenstein,horror,67,whose,50
Frankenstein,horror,68,great,50
Frankenstein,horror,69,see,50
Frankenstein,horror,70,old,50
Frankenstein,horror,71,away,50
Frankenstein,horror,72,hope,50
Frankenstein,horror,73,felix,50
Frankenstein,horror,74,well,49
Frankenstein,horror,75,return,49
Frankenstein,horror,76,happiness,49
Frankenstein,horror,77,know,49
Frankenstein,horror,78,despair,49
Frankenstein,horror,79,chapter,48
Frankenstein,horror,80,long,48
Frankenstein,horror,81,another,47
Frankenstein,horror,82,days,47
Frankenstein,horror,83,cannot,46
Frankenstein,horror,84,voice,46
Frankenstein,horror,85,happy,46
Frankenstein,horror,86,sun,45
Frankenstein,horror,87,world,45
Frankenstein,horror,88,poor,45
Frankenstein,horror,89,horror,45
Frankenstein,horror,90,much,44
Frankenstein,horror,91,years,44
Frankenstein,horror,92,men,44
Frankenstein,horror,93,creature,44
Frankenstein,horror,94,alone,44
Frankenstein,horror,95,scene,44
Frankenstein,horror,96,ice,43
Frankenstein,horror,97,light,42
Frankenstein,horror,98,joy,42
Frankenstein,horror,99,came,42
Frankenstein,horror,100,fear,40
AutobiographyOfBenjaminFranklin,autobiography,1,one,294
AutobiographyOfBenjaminFranklin,autobiography,2,time,201
