book,genre,rank,ngram,count
PrideAndPrejudice,romance,52,william lady lucas,3
PrideAndPrejudice,romance,53,never life saw,3
PrideAndPrejudice,romance,54,said miss lucas,3
PrideAndPrejudice,romance,55,danced four dances,3
PrideAndPrejudice,romance,56,dear miss eliza,3
PrideAndPrejudice,romance,57,shall never forget,3
PrideAndPrejudice,romance,58,give much trouble,3
PrideAndPrejudice,romance,59,sir lewis de,3
PrideAndPrejudice,romance,60,lewis de bourgh,3
PrideAndPrejudice,romance,61,card tables placed,3
PrideAndPrejudice,romance,62,sort girl miss,3
PrideAndPrejudice,romance,63,nothing lady catherine,3
PrideAndPrejudice,romance,64,one thousand pounds,3
PrideAndPrejudice,romance,65,ladies copyright george,3
PrideAndPrejudice,romance,66,almost every day,3
PrideAndPrejudice,romance,67,said lady catherine,3
PrideAndPrejudice,romance,68,soon afterwards said,3
PrideAndPrejudice,romance,69,great deal good,3
PrideAndPrejudice,romance,70,elder miss bennets,3
PrideAndPrejudice,romance,71,think ill wickham,3
PrideAndPrejudice,romance,72,chiswick press charles,2
PrideAndPrejudice,romance,73,press charles whittingham,2
PrideAndPrejudice,romance,74,charles whittingham co,2
PrideAndPrejudice,romance,75,whittingham co tooks,2
PrideAndPrejudice,romance,76,co tooks court,2
PrideAndPrejudice,romance,77,tooks court chancery,2
PrideAndPrejudice,romance,78,court chancery lane,2
PrideAndPrejudice,romance,79,miss austen always,2
PrideAndPrejudice,romance,80,miss austen humour,2
PrideAndPrejudice,romance,81,miss inclined think,2
PrideAndPrejudice,romance,82,dear give way,2
PrideAndPrejudice,romance,83,give way gloomy,2
PrideAndPrejudice,romance,84,way gloomy thoughts,2
PrideAndPrejudice,romance,85,gloomy thoughts let,2
PrideAndPrejudice,romance,86,thoughts let us,2
PrideAndPrejudice,romance,87,us hope better,2
PrideAndPrejudice,romance,88,hope better things,2
PrideAndPrejudice,romance,89,better things let,2
PrideAndPrejudice,romance,90,things let us,2
PrideAndPrejudice,romance,91,let us flatter,2
PrideAndPrejudice,romance,92,us flatter may,2
PrideAndPrejudice,romance,93,flatter may survivor,2
PrideAndPrejudice,romance,94,may ask whether,2
PrideAndPrejudice,romance,95,ask whether pleasing,2
PrideAndPrejudice,romance,96,whether pleasing attentions,2
PrideAndPrejudice,romance,97,pleasing attentions proceed,2
PrideAndPrejudice,romance,98,attentions proceed impulse,2
PrideAndPrejudice,romance,99,proceed impulse moment,2
PrideAndPrejudice,romance,100,impulse moment result,2
OnTheTrailOfTheSpacePirates,sci-fi,1,paralo ray gun,17
OnTheTrailOfTheSpacePirates,sci-fi,2,solar guard officer,15
OnTheTrailOfTheSpacePirates,sci-fi,3,yes sir said,15
OnTheTrailOfTheSpacePirates,sci-fi,4,scar faced man,12
OnTheTrailOfTheSpacePirates,sci-fi,5,sir said strong,12
OnTheTrailOfTheSpacePirates,sci-fi,6,aye aye sir,12
OnTheTrailOfTheSpacePirates,sci-fi,7,solar guard captain,12
OnTheTrailOfTheSpacePirates,sci-fi,8,adjustable light key,11
OnTheTrailOfTheSpacePirates,sci-fi,9,jet boat deck,9
OnTheTrailOfTheSpacePirates,sci-fi,10,yes sir replied,8
OnTheTrailOfTheSpacePirates,sci-fi,11,end transmission end,8
OnTheTrailOfTheSpacePirates,sci-fi,12,transmission end transmission,8
OnTheTrailOfTheSpacePirates,sci-fi,13,curly haired cadet,8
OnTheTrailOfTheSpacePirates,sci-fi,14,paralo ray guns,8
OnTheTrailOfTheSpacePirates,sci-fi,15,titan pay roll,8
OnTheTrailOfTheSpacePirates,sci-fi,16,five minutes later,7
OnTheTrailOfTheSpacePirates,sci-fi,17,captain strong voice,6
OnTheTrailOfTheSpacePirates,sci-fi,18,right said strong,6
OnTheTrailOfTheSpacePirates,sci-fi,19,report commander walters,6
OnTheTrailOfTheSpacePirates,sci-fi,20,commander walters space,6
OnTheTrailOfTheSpacePirates,sci-fi,21,walters space academy,6
OnTheTrailOfTheSpacePirates,sci-fi,22,said strong grimly,6
OnTheTrailOfTheSpacePirates,sci-fi,23,blond haired cadet,6
OnTheTrailOfTheSpacePirates,sci-fi,24,sir said williams,6
OnTheTrailOfTheSpacePirates,sci-fi,25,well said strong,5
OnTheTrailOfTheSpacePirates,sci-fi,26,fifteen minutes later,5
OnTheTrailOfTheSpacePirates,sci-fi,27,without another word,5
OnTheTrailOfTheSpacePirates,sci-fi,28,freighter dog star,5
OnTheTrailOfTheSpacePirates,sci-fi,29,corbett space cadet,4
OnTheTrailOfTheSpacePirates,sci-fi,30,three cadets polaris,4
